Parameters:
  Sample : Seo_FAPI1_Glass_OD1.0
  Solvent : <unspecified>
  Comment : Int = 10
  Exc_Wavelength : 397.7 nm
  Exc_Bandpass : 2.5 nm
  Exc_Polarisation : 0.0 °
  Exc_Source : PDL 820
  Exc_Attenuation : 10% (4)
  Det_Wavelength : 806.0 nm
  Det_Bandpass : 2.7 nm
  Det_Polarisation : 54.7 °
  Det_Lens_Position : 10.0 mm
  Det_Attenuation : 100 %
  Det_Grating : 1200gr_500bl (1)
  Detector : VIS-red [HPD]
  Meas_Time : 356.0 s
  Meas_BinWidth : 2000 ps
  Meas_BaseResolution : 250 ps
  Meas_Stop : 10000 counts
  Meas_PeakCounts : 1688 counts
  Sync_Frequency : 54530 Hz
  Sync_Source : PDL 820
  Signal_Rate : 2370 cps
  Start_Date : 20/07/2023
  Start_Time : 14:31:15
  PhotonCounter : TimeHarp 260 N 1040436 0121-0120-02.03
  EasyTau : 2568
  Signal_TrigLevel : -70 mV
  Signal_TrigEdge : true
  Signal_Offset : 0 ps
  Signal_Enable : true
  Sync_TrigLevel : -50 mV
  Sync_TrigEdge : true
  Sync_Offset : 0 ps
  Sync_SyncDiv : 1 
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SYS):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.7.49 HW:0.1.2.3 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.7.115 HW:0.1.2.3 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.0.5.61 HW:0.1.2.3 AUX:0.0.0.0
	DEV(MCR):	 SH:1.0.4.100 SW:1.0.5.79 HW:0.1.2.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.2 AUX:0.0.0.0
	DEV(ACT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.2.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:1.0.1.2 AUX:0.0.0.0
	DEV(SWT):	 SH:1.1.0.0 SW:1.1.8.75 HW:0.0.1.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(ETC):	 SH:1.1.0.0 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(SMP):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.75 HW:0.1.0.1 AUX:0.0.0.0
	DEV(DET):	 SH:1.1.0.1 SW:1.1.8.75 HW:0.0.0.0 AUX:0.0.0.0
   : 
	NOD:      	 SH:1.1.0.0 SW:1.1.8.194 HW:0.1.0.1 AUX:0.0.0.0
	DEV(LSC):	 SH:1.1.0.1 SW:1.1.8.173 HW:0.1.0.1 AUX:0.0.0.0

Data:
Time [ns]	Intensity [Cnts.]
427.999992780315	337
430.000000051223	349
431.999978900421	360
433.99998617133	328
435.999993442238	330
438.000000713146	275
439.999979562344	345
441.999986833252	374
443.999994104161	354
446.000001375069	327
447.999980224267	363
449.999987495175	349
451.999994766084	342
453.999973615282	321
455.99998088619	304
457.999988157098	332
459.999995428007	339
461.999974277205	357
463.999981548113	350
465.999988819021	359
467.999996089929	320
469.999974939128	310
471.999982210036	343
473.999989480944	312
475.999996751852	314
478.000004022761	317
479.999982871959	332
481.999961721158	312
483.999997413775	344
485.999976262974	321
488.000011955592	306
489.99999080479	331
491.999969653989	336
494.000005346606	299
495.999984195805	327
497.999963045004	339
499.999998737621	301
501.99997758682	312
504.000013279438	303
505.999992128636	314
507.999970977835	294
510.000006670452	332
511.999985519651	354
513.99996436885	315
516.000000061467	318
517.999978910666	341
519.999957759865	303
521.999993452482	299
523.999972301681	328
526.000007994298	344
527.999986843497	340
529.999965692696	303
532.000001385313	314
533.999980234512	303
535.999959083711	327
537.999994776328	313
539.999973625527	298
542.000009318144	346
543.999988167343	302
545.999967016542	335
548.000002709159	325
549.999981558358	291
551.999960407556	308
553.999996100174	346
555.999974949373	307
558.00001064199	323
559.999989491189	301
561.999968340388	271
564.000004033005	341
565.999982882204	309
567.999961731402	300
569.99999742402	315
571.999976273219	329
574.000011965836	316
575.999990815035	324
577.999969664233	306
580.000005356851	320
581.99998420605	284
583.999963055248	294
585.999998747866	337
587.999977597065	322
589.999956446263	292
591.999992138881	340
593.999970988079	328
596.000006680697	323
597.999985529896	322
599.999964379094	347
602.000000071712	281
603.99997892091	297
605.999957770109	330
607.999993462727	313
609.999972311925	320
612.000008004543	283
613.999986853742	305
615.99996570294	312
618.000001395558	298
619.999980244756	297
621.999959093955	323
623.999994786573	300
625.999973635771	314
628.000009328389	306
629.999988177587	270
631.999967026786	304
634.000002719404	297
635.999981568602	315
637.999960417801	303
639.999996110419	331
641.999974959617	321
643.999953808816	284
645.999989501433	320
647.999968350632	324
650.00000404325	297
651.999982892448	309
653.999961741647	312
655.999997434265	338
657.999976283463	294
659.999955132662	328
661.999990825279	282
663.999969674478	298
666.000005367096	294
667.999984216294	291
669.999963065493	305
671.99999875811	297
673.999977607309	295
675.999956456508	299
677.999992149125	293
679.999970998324	310
682.000006690942	304
683.99998554014	307
685.999964389339	291
688.000000081956	331
689.999978931155	263
691.999957780354	289
693.999993472971	317
695.99997232217	304
698.000008014787	328
699.999986863986	290
701.999965713185	297
704.000001405802	297
705.999980255001	315
707.9999591042	311
709.999994796817	293
711.999973646016	310
713.999952495215	297
715.999988187832	304
717.999967037031	291
720.000002729648	289
721.999981578847	320
723.999960428046	299
725.999996120663	268
727.999974969862	306
729.99995381906	297
731.999989511678	297
733.999968360877	282
736.000004053494	288
737.999982902693	286
739.999961751892	329
741.999997444509	276
743.999976293708	308
745.999955142906	307
747.999990835524	286
749.999969684723	289
752.00000537734	307
753.999984226539	266
755.999963075737	274
757.999998768355	292
759.999977617554	270
761.999956466752	284
763.99999215937	302
765.999971008569	288
767.999949857767	303
769.999985550385	286
771.999964399583	269
774.000000092201	294
775.9999789414	298
777.999957790598	295
779.999993483216	279
781.999972332414	259
783.999951181613	295
785.999986874231	276
787.999965723429	303
790.000001416047	295
791.999980265246	289
793.999959114444	296
795.999994807062	290
797.99997365626	285
799.999952505459	269
801.999988198077	290
803.999967047275	242
806.000002739893	269
807.999981589091	286
809.99996043829	269
811.999996130908	282
813.999974980106	281
815.999953829305	273
817.999989521923	273
819.999968371121	300
822.000004063739	300
823.999982912937	286
825.999961762136	289
827.999997454754	313
829.999976303952	272
831.999955153151	264
833.999990845768	301
835.999969694967	267
837.999948544166	297
839.999984236783	273
841.999963085982	300
843.9999987786	302
845.999977627798	325
847.999956476997	290
849.999992169614	287
851.999971018813	321
853.999949868012	284
855.999985560629	278
857.999964409828	271
860.000000102445	276
861.999978951644	266
863.999957800843	271
865.99999349346	274
867.999972342659	304
869.999951191858	285
871.999986884475	273
873.999965733674	299
876.000001426291	302
877.99998027549	262
879.999959124689	286
881.999994817306	275
883.999973666505	265
885.999952515704	285
887.999988208321	254
889.99996705752	287
892.000002750137	277
893.999981599336	286
895.999960448535	289
897.999996141152	275
899.999974990351	318
901.99995383955	269
903.999989532167	323
905.999968381366	290
907.999947230564	269
909.999982923182	272
911.999961772381	281
913.999997464998	294
915.999976314197	300
917.999955163395	298
919.999990856013	286
921.999969705212	287
923.99994855441	273
925.999984247028	280
927.999963096227	292
929.999998788844	304
931.999977638043	255
933.999956487241	285
935.999992179859	286
937.999971029058	280
939.999949878256	282
941.999985570874	300
943.999964420072	281
946.00000011269	291
947.999978961889	271
949.999957811087	284
951.999993503705	299
954.000029196322	289
956.000008045521	261
957.99998689472	286
959.999965743918	291
961.999944593117	279
963.999923442316	271
966.000015978352	289
967.999994827551	267
969.99997367675	269
971.999952525948	274
973.999931375147	294
976.000023911183	283
978.000002760382	269
979.999981609581	263
981.999960458779	291
983.999939307978	286
985.999918157177	240
988.000010693213	293
989.999989542412	298
991.99996839161	302
993.999947240809	262
995.999926090008	279
998.000018626044	261
999.999997475243	258
1001.99997632444	264
1003.99995517364	264
1005.99993402284	256
1008.00002655888	266
1010.00000540807	272
1011.99998425727	267
1013.99996310647	254
1015.99994195567	273
1017.99992080487	275
1020.0000133409	268
1021.9999921901	252
1023.9999710393	283
1025.9999498885	274
1027.9999287377	285
1030.00002127374	282
1032.00000012293	294
1033.99997897213	278
1035.99995782133	297
1037.99993667053	274
1039.99991551973	265
1042.00000805577	262
1043.99998690496	278
1045.99996575416	288
1047.99994460336	239
1049.99992345256	267
1052.0000159886	260
1053.9999948378	253
1055.99997368699	270
1057.99995253619	265
1059.99993138539	276
1062.00002392143	268
1064.00000277063	291
1065.99998161983	264
1067.99996046902	273
1069.99993931822	285
1071.99991816742	265
1074.00001070346	278
1075.99998955266	253
1077.99996840185	260
1079.99994725105	260
1081.99992610025	282
1084.00001863629	318
1085.99999748549	250
1087.99997633469	293
1089.99995518388	268
1091.99993403308	275
1093.99991288228	249
1096.00000541832	249
1097.99998426752	249
1099.99996311672	257
1101.99994196591	255
1103.99992081511	266
1106.00001335115	257
1107.99999220035	256
1109.99997104955	255
1111.99994989875	273
1113.99992874794	289
1116.00002128398	271
1118.00000013318	285
1119.99997898238	279
1121.99995783158	287
1123.99993668078	297
1125.99991552997	261
1128.00000806601	255
1129.99998691521	272
1131.99996576441	286
1133.99994461361	277
1135.9999234628	273
1138.00001599884	266
1139.99999484804	250
1141.99997369724	263
1143.99995254644	261
1145.99993139564	258
1148.00002393167	238
1150.00000278087	255
1151.99998163007	233
1153.99996047927	232
1155.99993932847	283
1157.99991817767	261
1160.0000107137	236
1161.9999895629	266
1163.9999684121	252
1165.9999472613	247
1167.9999261105	246
1170.00001864653	262
1171.99999749573	249
1173.99997634493	261
1175.99995519413	253
1177.99993404333	271
1179.99991289253	265
1182.00000542856	290
1183.99998427776	245
1185.99996312696	259
1187.99994197616	255
1189.99992082536	258
1192.00001336139	242
1193.99999221059	232
1195.99997105979	257
1197.99994990899	269
1199.99992875819	232
1202.00002129422	237
1204.00000014342	257
1205.99997899262	261
1207.99995784182	270
1209.99993669102	267
1211.99991554022	234
1214.00000807625	236
1215.99998692545	272
1217.99996577465	254
1219.99994462385	272
1221.99992347305	272
1224.00001600909	244
1225.99999485828	238
1227.99997370748	235
1229.99995255668	246
1231.99993140588	267
1233.99991025508	252
1236.00000279112	267
1237.99998164031	243
1239.99996048951	253
1241.99993933871	243
1243.99991818791	276
1246.00001072395	226
1247.99998957315	276
1249.99996842234	233
1251.99994727154	262
1253.99992612074	259
1256.00001865678	281
1257.99999750598	261
1259.99997635518	281
1261.99995520437	270
1263.99993405357	250
1265.99991290277	252
1268.00000543881	287
1269.99998428801	232
1271.9999631372	228
1273.9999419864	231
1275.9999208356	254
1278.00001337164	246
1279.99999222084	200
1281.99997107004	268
1283.99994991923	241
1285.99992876843	261
1287.99990761763	262
1290.00000015367	253
1291.99997900287	245
1293.99995785207	255
1295.99993670126	276
1297.99991555046	256
1300.0000080865	268
1301.9999869357	262
1303.9999657849	252
1305.9999446341	275
1307.99992348329	242
1310.00001601933	255
1311.99999486853	236
1313.99997371773	265
1315.99995256693	229
1317.99993141612	275
1319.99991026532	253
1322.00000280136	238
1323.99998165056	215
1325.99996049976	226
1327.99993934896	278
1329.99991819815	232
1332.00001073419	255
1333.99998958339	249
1335.99996843259	244
1337.99994728179	274
1339.99992613099	234
1342.00001866702	237
1343.99999751622	260
1345.99997636542	251
1347.99995521462	263
1349.99993406382	258
1351.99991291302	243
1354.00000544905	241
1355.99998429825	260
1357.99996314745	243
1359.99994199665	241
1361.99992084585	273
1364.00001338188	233
1365.99999223108	243
1367.99997108028	255
1369.99994992948	234
1371.99992877868	255
1373.99990762788	236
1376.00000016391	229
1377.99997901311	232
1379.99995786231	239
1381.99993671151	248
1383.99991556071	225
1386.00000809674	266
1387.99998694594	271
1389.99996579514	265
1391.99994464434	240
1393.99992349354	255
1396.00001602957	225
1397.99999487877	247
1399.99997372797	238
1401.99995257717	227
1403.99993142637	244
1405.99991027557	267
1408.0000028116	262
1409.9999816608	267
1411.99996051	232
1413.9999393592	242
1415.9999182084	247
1418.00001074444	231
1419.99998959363	223
1421.99996844283	265
1423.99994729203	217
1425.99992614123	252
1427.99990499043	236
1429.99999752647	258
1431.99997637566	276
1433.99995522486	217
1435.99993407406	252
1437.99991292326	219
1440.0000054593	259
1441.9999843085	248
1443.99996315769	261
1445.99994200689	219
1447.99992085609	264
1450.00001339213	224
1451.99999224133	230
1453.99997109052	238
1455.99994993972	236
1457.99992878892	271
1459.99990763812	232
1462.00000017416	261
1463.99997902336	268
1465.99995787255	226
1467.99993672175	260
1469.99991557095	232
1472.00000810699	228
1473.99998695619	267
1475.99996580539	223
1477.99994465458	236
1479.99992350378	222
1481.99990235298	224
1483.99999488902	217
1485.99997373822	242
1487.99995258742	227
1489.99993143661	232
1491.99991028581	237
1494.00000282185	256
1495.99998167105	228
1497.99996052025	241
1499.99993936945	252
1501.99991821864	236
1504.00001075468	224
1505.99998960388	229
1507.99996845308	249
1509.99994730228	234
1511.99992615147	228
1513.99990500067	207
1515.99999753671	245
1517.99997638591	224
1519.99995523511	216
1521.99993408431	235
1523.9999129335	239
1526.00000546954	211
1527.99998431874	236
1529.99996316794	226
1531.99994201714	259
1533.99992086634	220
1535.99989971553	227
1537.99999225157	240
1539.99997110077	243
1541.99994994997	240
1543.99992879917	236
1545.99990764837	217
1548.0000001844	214
1549.9999790336	229
1551.9999578828	232
1553.999936732	217
1555.9999155812	221
1558.00000811723	231
1559.99998696643	253
1561.99996581563	209
1563.99994466483	230
1565.99992351403	235
1567.99990236323	198
1569.99999489926	210
1571.99997374846	231
1573.99995259766	217
1575.99993144686	266
1577.99991029606	222
1580.00000283209	208
1581.99998168129	213
1583.99996053049	214
1585.99993937969	243
1587.99991822889	249
1590.00001076492	225
1591.99998961412	236
1593.99996846332	213
1595.99994731252	233
1597.99992616172	198
1599.99990501092	221
1601.99999754695	222
1603.99997639615	227
1605.99995524535	212
1607.99993409455	211
1609.99991294375	250
1612.00000547979	224
1613.99998432898	213
1615.99996317818	239
1617.99994202738	237
1619.99992087658	228
1621.99989972578	229
1623.99999226182	224
1625.99997111101	210
1627.99994996021	227
1629.99992880941	218
1631.99990765861	227
1634.00000019465	222
1635.99997904385	217
1637.99995789304	231
1639.99993674224	217
1641.99991559144	236
1644.00000812748	233
1645.99998697668	219
1647.99996582587	253
1649.99994467507	232
1651.99992352427	231
1653.99990237347	231
1655.99999490951	210
1657.99997375871	233
1659.9999526079	205
1661.9999314571	243
1663.9999103063	229
1666.00000284234	235
1667.99998169154	229
1669.99996054074	240
1671.99993938993	226
1673.99991823913	229
1675.99989708833	244
1677.99998962437	217
1679.99996847357	208
1681.99994732277	244
1683.99992617196	218
1685.99990502116	239
1687.9999975572	213
1689.9999764064	219
1691.9999552556	215
1693.9999341048	204
1695.99991295399	213
1698.00000549003	197
1699.99998433923	232
1701.99996318843	226
1703.99994203763	224
1705.99992088682	213
1707.99989973602	229
1709.99999227206	208
1711.99997112126	215
1713.99994997046	222
1715.99992881966	214
1717.99990766885	222
1720.00000020489	229
1721.99997905409	209
1723.99995790329	210
1725.99993675249	202
1727.99991560169	185
1729.99989445088	212
1731.99998698692	224
1733.99996583612	197
1735.99994468532	191
1737.99992353452	199
1739.99990238372	229
1741.99999491975	216
1743.99997376895	224
1745.99995261815	209
1747.99993146735	197
1749.99991031655	214
1752.00000285258	261
1753.99998170178	245
1755.99996055098	222
1757.99993940018	233
1759.99991824938	237
1761.99989709858	233
1763.99998963461	230
1765.99996848381	219
1767.99994733301	220
1769.99992618221	219
1771.99990503141	234
1773.99999756744	212
1775.99997641664	222
1777.99995526584	188
1779.99993411504	247
1781.99991296424	204
1784.00000550027	212
1785.99998434947	208
1787.99996319867	217
1789.99994204787	210
1791.99992089707	223
1793.99989974627	201
1795.9999922823	226
1797.9999711315	195
1799.9999499807	204
1801.9999288299	209
1803.9999076791	222
1806.00000021514	237
1807.99997906433	227
1809.99995791353	209
1811.99993676273	191
1813.99991561193	221
1815.99989446113	231
1817.99998699717	229
1819.99996584636	214
1821.99994469556	220
1823.99992354476	207
1825.99990239396	202
1827.99999493	211
1829.99997377919	207
1831.99995262839	205
1833.99993147759	232
1835.99991032679	231
1838.00000286283	238
1839.99998171203	207
1841.99996056122	226
1843.99993941042	232
1845.99991825962	206
1847.99989710882	222
1849.99998964486	225
1851.99996849406	209
1853.99994734325	180
1855.99992619245	236
1857.99990504165	223
1859.99999757769	202
1861.99997642689	222
1863.99995527609	218
1865.99993412528	214
1867.99991297448	215
1869.99989182368	216
1871.99998435972	224
1873.99996320892	222
1875.99994205812	210
1877.99992090731	193
1879.99989975651	213
1881.99999229255	242
1883.99997114175	210
1885.99994999095	213
1887.99992884014	196
1889.99990768934	201
1892.00000022538	218
1893.99997907458	206
1895.99995792378	199
1897.99993677298	204
1899.99991562217	232
1901.99989447137	201
1903.99998700741	250
1905.99996585661	195
1908.00005839264	202
1910.00003724184	176
1912.00001609104	236
1913.99999494024	217
1915.99997378944	189
1917.99995263864	210
1919.99993148784	208
1921.99991033704	220
1923.99988918623	195
1925.99986803543	213
1927.99984688463	232
1930.00005310751	209
1932.0000319567	229
1934.0000108059	225
1935.9999896551	195
1937.9999685043	193
1939.9999473535	229
1941.9999262027	194
1943.9999050519	220
1945.9998839011	177
1947.99986275029	226
1949.99984159949	210
1952.00004782237	200
1954.00002667157	234
1956.00000552076	218
1957.99998436996	217
1959.99996321916	219
1961.99994206836	217
1963.99992091756	218
1965.99989976676	204
1967.99987861596	198
1969.99985746515	214
1971.99983631435	217
1974.00004253723	197
1976.00002138643	209
1978.00000023562	199
1979.99997908482	222
1981.99995793402	171
1983.99993678322	198
1985.99991563242	207
1987.99989448162	217
1989.99987333082	214
1991.99985218002	192
1993.99983102921	205
1996.00003725209	204
1998.00001610129	222
1999.99999495049	199
2001.99997379968	206
2003.99995264888	178
2005.99993149808	211
2007.99991034728	225
2009.99988919648	183
2011.99986804568	212
2013.99984689488	196
2016.00005311775	228
2018.00003196695	234
2020.00001081615	238
2021.99998966535	201
2023.99996851454	231
2025.99994736374	213
2027.99992621294	198
2029.99990506214	227
2031.99988391134	212
2033.99986276054	184
2035.99984160974	192
2038.00004783261	223
2040.00002668181	232
2042.00000553101	225
2043.99998438021	201
2045.99996322941	188
2047.9999420786	226
2049.9999209278	190
2051.999899777	192
2053.9998786262	234
2055.9998574754	237
2057.9998363246	198
2060.00004254747	187
2062.00002139667	193
2064.00000024587	212
2065.99997909507	198
2067.99995794427	208
2069.99993679347	177
2071.99991564266	199
2073.99989449186	199
2075.99987334106	199
2077.99985219026	210
2079.99983103946	197
2082.00003726233	213
2084.00001611153	207
2085.99999496073	212
2087.99997380993	172
2089.99995265913	190
2091.99993150833	220
2093.99991035752	201
2095.99988920672	188
2097.99986805592	190
2099.99984690512	217
